instruction_text,thisN,thisTrialN,thisRepN,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trial.thisRepN,instruction_trial.thisTrialN,instruction_trial.thisN,instruction_trial.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,piloting,assigned_ls_group,slider_informed_consent.response,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,Practice_all_cut_rts,practice_trials.prac_attention_resp.keys,Practice_correct_key_required,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,video_used,audio_used,condition_modality,all_cut_rts,experiment_trials.exp_atttention_resp.keys,experiment_trials.exp_pause_resp.keys,correct_key_required,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,114,0,114,,,,None,None,,,,,,,,,,,,,114,0,114,0,1713.5306983999908,,,,,,,,,,,,,,,,clips/clip_weißt_16_sub_0.mp4,audios/clip_weißt_16_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,115,0,115,,,,None,None,,,,,,,,,,,,,115,0,115,0,1724.796131500043,,,,,,,,,,,,,,,,clips/clip_hund_35_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,116,0,116,,,,3,None,2.758342099841684,None,,,,,,,,,,,116,0,116,0,1736.1690461998805,,,,,,,,,,,,,,,,clips/clip_herz_13_nosub_0.mp4,audios/clip_herz_13_nosub_0.mp3,audiovisual,[7.69169420003891],3,None,3,2.758342099841684,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,117,0,117,,,,4,None,3.4587824000045657,None,,,,,,,,,,,117,0,117,0,1751.0667224996723,,,,,,,,,,,,,,,,clips/clip_lied_19_sub_1.mp4,audios/clip_lied_19_sub_1.mp3,audiovisual,[5.324537099804729],4,None,4,3.4587824000045657,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,118,0,118,,,,1,None,6.908238799776882,None,,,,,,,,,,,118,0,118,0,1766.1161442999728,,,,,,,,,,,,,,,,clips/clip_lied_02_sub_2.mp4,audios/clip_lied_02_sub_2.mp3,audiovisual,"[4.275046800263226, 9.34511710004881]",1,None,1,6.908238799776882,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,119,0,119,,,,None,space,,,0.32874289993196726,None,,,,,,,,,119,0,119,0,1784.9273453997448,,,,,,,,,,,,,,,,clips/clip_claude_27_nosub_0.mp4,audios/clip_claude_27_nosub_0.mp3,audiovisual,[],None,space,,,,0.32874289993196726,None,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,120,0,120,,,,None,None,,,,,,,,,,,,,120,0,120,0,1798.1017987998202,,,,,,,,,,,,,,,,clips/clip_wurst_05_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,121,0,121,,,,2,None,2.3862287998199463,None,,,,,,,,,,,121,0,121,0,1807.577221499756,,,,,,,,,,,,,,,,clips/clip_lied_03_nosub_1.mp4,audios/silence.mp3,visual,[5.353192099835724],2,None,2,2.3862287998199463,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,122,0,122,,,,None,None,,,,,,,,,,,,,122,0,122,0,1821.4721053997055,,,,,,,,,,,,,,,,clips/clip_weißt_30_sub_2.mp4,audios/silence.mp3,visual,"[3.15914240013808, 12.049037499818951]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,123,0,123,,,,None,None,,,,,,,,,,,,,123,0,123,0,1834.188767799642,,,,,,,,,,,,,,,,clips/clip_wurst_12_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,124,0,124,,,,4,None,2.988336400128901,None,,,,,,,,,,,124,0,124,0,1843.7075702999718,,,,,,,,,,,,,,,,clips/clip_claude_13_sub_0.mp4,audios/clip_claude_13_sub_0.mp3,audiovisual,[],4,None,4,2.988336400128901,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,125,0,125,,,,None,None,,,,,,,,,,,,,125,0,125,0,1856.8629806996323,,,,,,,,,,,,,,,,clips/clip_wurst_28_nosub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,126,0,126,,,,None,None,,,,,,,,,,,,,126,0,126,0,1867.959109599702,,,,,,,,,,,,,,,,clips/clip_holo_03_nosub_1.mp4,audios/silence.mp3,visual,[7.352909499779344],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,127,0,127,,,,None,None,,,,,,,,,,,,,127,0,127,0,1878.3911156998947,,,,,,,,,,,,,,,,clips/clip_lied_15_sub_2.mp4,audios/clip_lied_15_sub_2.mp3,audiovisual,"[3.4526072000153363, 6.989005399867892]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,128,0,128,,,,None,None,,,,,,,,,,,,,128,0,128,0,1886.5923347999342,,,,,,,,,,,,,,,,clips/clip_wurst_15_sub_2.mp4,audios/clip_wurst_15_sub_2.mp3,audiovisual,"[5.474925999995321, 7.6536726001650095]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,129,0,129,,,,None,None,,,,,,,,,,,,,129,0,129,0,1896.9027167996392,,,,,,,,,,,,,,,,clips/clip_hund_19_nosub_0.mp4,audios/clip_hund_19_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,130,0,130,,,,None,None,,,,,,,,,,,,,130,0,130,0,1909.0958871999756,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/clip_wurst_21_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,131,0,131,,,,None,None,,,,,,,,,,,,,131,0,131,0,1920.5221629999578,,,,,,,,,,,,,,,,clips/clip_lied_11_nosub_1.mp4,audios/silence.mp3,visual,[7.964441400021315],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,132,0,132,,,,None,None,,,,,,,,,,,,,132,0,132,0,1932.3819861998782,,,,,,,,,,,,,,,,clips/clip_hund_24_sub_1.mp4,audios/silence.mp3,visual,[8.313828899990767],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,133,0,133,,,,None,None,,,,,,,,,,,,,133,0,133,0,1945.3442484000698,,,,,,,,,,,,,,,,clips/clip_hund_27_sub_1.mp4,audios/clip_hund_27_sub_1.mp3,audiovisual,[4.649788499809802],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,134,0,134,,,,4,None,3.5877498001791537,None,,,,,,,,,,,134,0,134,0,1956.3648258000612,,,,,,,,,,,,,,,,clips/clip_weißt_28_nosub_1.mp4,audios/silence.mp3,visual,"[1.8803833001293242, 6.733275400009006]",4,None,4,3.5877498001791537,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,135,0,135,,,,None,None,,,,,,,,,,,,,135,0,135,0,1970.984962400049,,,,,,,,,,,,,,,,clips/clip_wurst_33_nosub_0.mp4,audios/clip_wurst_33_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,136,0,136,,,,None,None,,,,,,,,,,,,,136,0,136,0,1981.5367405996658,,,,,,,,,,,,,,,,clips/clip_weißt_25_nosub_1.mp4,audios/clip_weißt_25_nosub_1.mp3,audiovisual,[4.938595999963582],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,137,0,137,,,,None,None,,,,,,,,,,,,,137,0,137,0,1994.3781459997408,,,,,,,,,,,,,,,,clips/clip_herz_11_sub_0.mp4,audios/clip_herz_11_sub_0.mp3,audiovisual,"[1.6642001001164317, 5.559721800033003]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,138,0,138,,,,None,None,,,,,,,,,,,,,138,0,138,0,2004.546292099636,,,,,,,,,,,,,,,,clips/clip_claude_20_sub_1.mp4,audios/silence.mp3,visual,[6.555220700334758],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,139,0,139,,,,None,None,,,,,,,,,,,,,139,0,139,0,2017.5113172000274,,,,,,,,,,,,,,,,clips/clip_lied_04_nosub_0.mp4,audios/clip_lied_04_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,140,0,140,,,,None,None,,,,,,,,,,,,,140,0,140,0,2029.4150674999692,,,,,,,,,,,,,,,,clips/clip_wurst_19_sub_0.mp4,audios/clip_wurst_19_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,141,0,141,,,,None,None,,,,,,,,,,,,,141,0,141,0,2041.3329052999616,,,,,,,,,,,,,,,,clips/clip_weißt_04_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,142,0,142,,,,3,None,2.560074500273913,None,,,,,,,,,,,142,0,142,0,2052.296964899637,,,,,,,,,,,,,,,,clips/clip_holo_23_nosub_1.mp4,audios/silence.mp3,visual,[],3,None,3,2.560074500273913,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,143,0,143,,,,None,None,,,,,,,,,,,,,143,0,143,0,2065.9157189996913,,,,,,,,,,,,,,,,clips/clip_claude_07_nosub_0.mp4,audios/clip_claude_07_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,144,0,144,,,,None,None,,,,,,,,,,,,,144,0,144,0,2076.8535469998606,,,,,,,,,,,,,,,,clips/clip_wurst_29_nosub_1.mp4,audios/clip_wurst_29_nosub_1.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,145,0,145,,,,None,None,,,,,,,,,,,,,145,0,145,0,2089.6096048997715,,,,,,,,,,,,,,,,clips/clip_holo_15_nosub_0.mp4,audios/silence.mp3,visual,[6.089461900293827],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,146,0,146,,,,None,None,,,,,,,,,,,,,146,0,146,0,2099.7499325997196,,,,,,,,,,,,,,,,clips/clip_weißt_12_sub_1.mp4,audios/clip_weißt_12_sub_1.mp3,audiovisual,[8.991781800054014],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,147,0,147,,,,None,None,,,,,,,,,,,,,147,0,147,0,2112.742035899777,,,,,,,,,,,,,,,,clips/clip_herz_10_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,148,0,148,,,,None,None,,,,,,,,,,,,,148,0,148,0,2123.9921681997366,,,,,,,,,,,,,,,,clips/clip_wurst_10_sub_2.mp4,audios/silence.mp3,visual,[4.74670850019902],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,149,0,149,,,,None,None,,,,,,,,,,,,,149,0,149,0,2133.6096679000184,,,,,,,,,,,,,,,,clips/clip_weißt_02_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,150,0,150,,,,2,None,3.4700873997062445,None,,,,,,,,,,,150,0,150,0,2144.29930839967,,,,,,,,,,,,,,,,clips/clip_herz_07_sub_2.mp4,audios/clip_herz_07_sub_2.mp3,audiovisual,"[0.4454451999627054, 4.23908710014075, 11.598179299850017]",2,None,2,3.4700873997062445,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,151,0,151,,,,None,None,,,,,,,,,,,,,151,0,151,0,2160.7497662999667,,,,,,,,,,,,,,,,clips/clip_hund_11_nosub_1.mp4,audios/clip_hund_11_nosub_1.mp3,audiovisual,[6.064899299759418],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,152,0,152,,,,None,None,,,,,,,,,,,,,152,0,152,0,2171.212760699913,,,,,,,,,,,,,,,,clips/clip_herz_08_nosub_0.mp4,audios/silence.mp3,visual,"[5.339635899756104, 9.485440900083631]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,153,0,153,,,,None,None,,,,,,,,,,,,,153,0,153,0,2184.039910099935,,,,,,,,,,,,,,,,clips/clip_holo_01_sub_1.mp4,audios/silence.mp3,visual,[4.237570599652827],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,154,0,154,,,,None,None,,,,,,,,,,,,,154,0,154,0,2194.1933046998456,,,,,,,,,,,,,,,,clips/clip_lied_14_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,155,0,155,,,,None,None,,,,,,,,,,,,,155,0,155,0,2204.7377601996996,,,,,,,,,,,,,,,,clips/clip_weißt_14_nosub_2.mp4,audios/clip_weißt_14_nosub_2.mp3,audiovisual,"[3.0205364003777504, 7.994025400374085]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,156,0,156,,,,None,None,,,,,,,,,,,,,156,0,156,0,2214.4805847997777,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,157,0,157,,,,None,None,,,,,,,,,,,,,157,0,157,0,2228.1206561997533,,,,,,,,,,,,,,,,clips/clip_hund_07_nosub_1.mp4,audios/clip_hund_07_nosub_1.mp3,audiovisual,"[4.556034300010651, 6.808857600204647, 12.334073500242084]",None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,158,0,158,,,,None,None,,,,,,,,,,,,,158,0,158,0,2240.0625820998102,,,,,,,,,,,,,,,,clips/clip_claude_15_nosub_0.mp4,audios/clip_claude_15_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,159,0,159,,,,None,None,,,,,,,,,,,,,159,0,159,0,2252.8654954000376,,,,,,,,,,,,,,,,clips/clip_claude_26_nosub_0.mp4,audios/silence.mp3,visual,[4.965708599891514],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,160,0,160,,,,None,None,,,,,,,,,,,,,160,0,160,0,2264.704248199705,,,,,,,,,,,,,,,,clips/clip_herz_01_nosub_1.mp4,audios/clip_herz_01_nosub_1.mp3,audiovisual,[6.066918199881911],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,161,0,161,,,,None,None,,,,,,,,,,,,,161,0,161,0,2276.1450110999867,,,,,,,,,,,,,,,,clips/clip_lied_05_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,162,0,162,,,,None,None,,,,,,,,,,,,,162,0,162,0,2286.356001299806,,,,,,,,,,,,,,,,clips/clip_claude_23_nosub_0.mp4,audios/clip_claude_23_nosub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,163,0,163,,,,1,None,2.5392157998867333,None,,,,,,,,,,,163,0,163,0,2299.55384389963,,,,,,,,,,,,,,,,clips/clip_weißt_20_sub_1.mp4,audios/silence.mp3,visual,[7.762827300000936],1,None,1,2.5392157998867333,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,164,0,164,,,,None,None,,,,,,,,,,,,,164,0,164,0,2312.836912999861,,,,,,,,,,,,,,,,clips/clip_weißt_22_sub_0.mp4,audios/clip_weißt_22_sub_0.mp3,audiovisual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,165,0,165,,,,None,None,,,,,,,,,,,,,165,0,165,0,2324.6292958999984,,,,,,,,,,,,,,,,clips/clip_lied_10_sub_1.mp4,audios/clip_lied_10_sub_1.mp3,audiovisual,[4.434484899975359],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,166,0,166,,,,None,None,,,,,,,,,,,,,166,0,166,0,2337.0132494997233,,,,,,,,,,,,,,,,clips/clip_claude_16_sub_1.mp4,audios/silence.mp3,visual,[8.938408399932086],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,167,0,167,,,,1,None,4.843232700135559,None,,,,,,,,,,,167,0,167,0,2349.0864629000425,,,,,,,,,,,,,,,,clips/clip_claude_19_nosub_0.mp4,audios/clip_claude_19_nosub_0.mp3,audiovisual,[],1,None,1,4.843232700135559,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,168,0,168,,,,None,None,,,,,,,,,,,,,168,0,168,0,2365.3292747996747,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/silence.mp3,visual,[4.1690899999812245],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,169,0,169,,,,None,None,,,,,,,,,,,,,169,0,169,0,2376.261971199885,,,,,,,,,,,,,,,,clips/clip_lied_22_sub_1.mp4,audios/silence.mp3,visual,[5.958138700108975],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,170,0,170,,,,None,None,,,,,,,,,,,,,170,0,170,0,2387.647109099664,,,,,,,,,,,,,,,,clips/clip_weißt_19_nosub_1.mp4,audios/clip_weißt_19_nosub_1.mp3,audiovisual,[0.5608569998294115],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,171,0,171,,,,None,None,,,,,,,,,,,,,171,0,171,0,2398.484819599893,,,,,,,,,,,,,,,,clips/clip_wurst_08_nosub_1.mp4,audios/clip_wurst_08_nosub_1.mp3,audiovisual,[5.339317800011486],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,172,0,172,,,,4,None,4.472898799926043,None,,,,,,,,,,,172,0,172,0,2407.818028999958,,,,,,,,,,,,,,,,clips/clip_lied_07_nosub_1.mp4,audios/silence.mp3,visual,[4.493064899928868],4,None,4,4.472898799926043,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,173,0,173,,,,None,None,,,,,,,,,,,,,173,0,173,0,2422.1961506996304,,,,,,,,,,,,,,,,clips/clip_wurst_16_nosub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,174,0,174,,,,3,None,3.7857390996068716,None,,,,,,,,,,,174,0,174,0,2433.0626809997484,,,,,,,,,,,,,,,,clips/clip_wurst_20_nosub_0.mp4,audios/silence.mp3,visual,[],3,None,3,3.7857390996068716,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,175,0,175,,,,None,None,,,,,,,,,,,,,175,0,175,0,2447.863696699962,,,,,,,,,,,,,,,,clips/clip_claude_12_sub_0.mp4,audios/silence.mp3,visual,[],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,176,0,176,,,,None,None,,,,,,,,,,,,,176,0,176,0,2457.961251599714,,,,,,,,,,,,,,,,clips/clip_claude_05_sub_2.mp4,audios/clip_claude_05_sub_2.mp3,audiovisual,[4.588227299973369],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,177,0,177,,,,None,None,,,,,,,,,,,,,177,0,177,0,2470.115291699767,,,,,,,,,,,,,,,,clips/clip_hund_12_sub_1.mp4,audios/silence.mp3,visual,[9.902856799773872],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,178,0,178,,,,4,None,2.3938265000469983,None,,,,,,,,,,,178,0,178,0,2482.926839400083,,,,,,,,,,,,,,,,clips/clip_herz_17_nosub_0.mp4,audios/clip_herz_17_nosub_0.mp3,audiovisual,[5.464726299978793],4,None,4,2.3938265000469983,None,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,179,0,179,,,,None,None,,,,,,,,,,,,,179,0,179,0,2494.546521799639,,,,,,,,,,,,,,,,clips/clip_hund_09_sub_2.mp4,audios/clip_hund_09_sub_2.mp3,audiovisual,[10.527627000119537],None,None,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,B,2026-03-30_17h06.09.755,exp_sofc_final,,2026.1.2,60.08391314657753,2026-03-30 17h06.11.754107 +0200,
